metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_tls_handshaking,1787520487,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787520487,0.062809,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787520487,376.696081,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787520487,0.068220,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787520487,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
vus,1787520488,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520488,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520488,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787520488,352.348904,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787520488,0.000300,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787520488,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787520488,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787520488,0.113066,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787520488,351.642548,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787520488,0.593290,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787520488,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787520489,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520489,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520490,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787520490,341.295976,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787520490,0.000330,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787520490,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787520490,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787520490,0.097286,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787520490,341.107456,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787520490,0.091234,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787520490,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787520490,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520490,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520490,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787520490,379.204460,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787520490,0.000361,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787520490,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787520490,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787520490,0.095552,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787520490,379.052471,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787520490,0.056437,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787520490,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
vus,1787520491,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520491,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520491,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787520491,369.993700,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787520491,0.000280,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787520491,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787520491,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787520491,0.062589,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787520491,369.459753,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787520491,0.471358,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787520491,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
vus,1787520492,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520492,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520493,1.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_duration,1787520493,310.657587,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_blocked,1787520493,0.000421,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_connecting,1787520493,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_tls_handshaking,1787520493,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_sending,1787520493,0.082186,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_waiting,1787520493,310.524805,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_receiving,1787520493,0.050596,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_failed,1787520493,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
transaction_duration,1787520493,8746.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1787520493,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1787520493,15300.000000,,,,,,,,,warmup,,,,,,,
data_received,1787520493,24173.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1787520493,8746.481880,,,,,,,,,warmup,,,,,,,
iterations,1787520493,1.000000,,,,,,,,,warmup,,,,,,,
vus,1787520493,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520493,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520493,1.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_duration,1787520493,315.903692,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_blocked,1787520493,0.000340,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_connecting,1787520493,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_tls_handshaking,1787520493,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_sending,1787520493,0.065956,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_waiting,1787520493,315.683462,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_receiving,1787520493,0.154274,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_failed,1787520493,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
transaction_duration,1787520493,9519.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1787520493,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1787520493,15254.000000,,,,,,,,,warmup,,,,,,,
data_received,1787520493,24180.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1787520493,9519.160945,,,,,,,,,warmup,,,,,,,
iterations,1787520493,1.000000,,,,,,,,,warmup,,,,,,,
vus,1787520494,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520494,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520495,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787520495,384.197159,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787520495,0.000251,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787520495,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787520495,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787520495,0.065364,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787520495,384.075217,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787520495,0.056578,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787520495,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
vus,1787520495,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520495,10.000000,,,,,,,,,,,,,,,,
vus,1787520496,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520496,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520496,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787520496,388.429215,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787520496,0.000330,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787520496,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787520496,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787520496,0.134416,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787520496,388.212833,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787520496,0.081966,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787520496,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_reqs,1787520497,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787520497,366.625899,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787520497,0.000291,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787520497,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787520497,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787520497,0.060686,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787520497,366.491793,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787520497,0.073420,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787520497,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787520497,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520497,10.000000,,,,,,,,,,,,,,,,
vus,1787520498,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520498,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520499,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787520499,341.733002,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787520499,0.000280,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787520499,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787520499,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787520499,0.081515,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787520499,341.589589,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787520499,0.061898,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787520499,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787520499,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520499,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520499,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787520499,358.112151,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787520499,0.000601,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787520499,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787520499,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787520499,0.115590,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787520499,357.930806,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787520499,0.065755,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787520499,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
vus,1787520500,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520500,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520501,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787520501,379.678181,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787520501,0.000181,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787520501,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787520501,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787520501,0.072758,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787520501,379.510362,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787520501,0.095061,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787520501,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
vus,1787520501,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520501,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520502,1.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_duration,1787520502,389.860716,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_blocked,1787520502,0.000281,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_connecting,1787520502,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_tls_handshaking,1787520502,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_sending,1787520502,0.058631,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_waiting,1787520502,389.762048,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_receiving,1787520502,0.040037,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_failed,1787520502,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
transaction_duration,1787520502,8962.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1787520502,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1787520502,14326.000000,,,,,,,,,warmup,,,,,,,
data_received,1787520502,18711.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1787520502,8962.002221,,,,,,,,,warmup,,,,,,,
iterations,1787520502,1.000000,,,,,,,,,warmup,,,,,,,
vus,1787520502,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520502,10.000000,,,,,,,,,,,,,,,,
vus,1787520503,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520503,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520503,1.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_duration,1787520503,316.894564,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_blocked,1787520503,0.000331,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_connecting,1787520503,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_tls_handshaking,1787520503,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_sending,1787520503,0.107825,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_waiting,1787520503,316.740921,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_receiving,1787520503,0.045818,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_failed,1787520503,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
transaction_duration,1787520503,9508.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1787520503,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1787520503,14426.000000,,,,,,,,,warmup,,,,,,,
data_received,1787520503,18857.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1787520503,9508.336929,,,,,,,,,warmup,,,,,,,
iterations,1787520503,1.000000,,,,,,,,,warmup,,,,,,,
http_reqs,1787520503,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787520503,383.992520,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787520503,0.000271,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787520503,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787520503,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787520503,0.057820,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787520503,383.883072,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787520503,0.051628,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787520503,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
vus,1787520504,2.000000,,,,,,,,,,,,,,,,
vus_max,1787520504,10.000000,,,,,,,,,,,,,,,,
http_reqs,1787520504,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787520504,378.800677,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787520504,0.000331,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787520504,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
