metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1787521116,0.027773,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_failed,1787521116,0.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_reqs,1787521116,1.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_duration,1787521116,314.439936,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_blocked,1787521116,535.682945,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_connecting,1787521116,186.678515,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_tls_handshaking,1787521116,187.310417,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_sending,1787521116,0.038363,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_waiting,1787521116,314.385933,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_receiving,1787521116,0.015640,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_failed,1787521116,0.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_reqs,1787521116,1.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_duration,1787521116,315.087628,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_blocked,1787521116,540.714896,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_connecting,1787521116,191.884147,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_tls_handshaking,1787521116,187.118162,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_sending,1787521116,0.034696,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_waiting,1787521116,315.032553,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_receiving,1787521116,0.020379,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_failed,1787521116,0.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_reqs,1787521116,1.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_duration,1787521116,314.435628,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_blocked,1787521116,545.737830,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_connecting,1787521116,192.819465,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_tls_handshaking,1787521116,191.427778,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_sending,1787521116,0.028915,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_waiting,1787521116,314.390202,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_receiving,1787521116,0.016511,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
http_req_failed,1787521116,0.000000,,,,true,,POST,Auth_Login,HTTP/2.0,warmup,,200,,tls1.3,Auth_Login,,
vus,1787521116,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521116,50.000000,,,,,,,,,,,,,,,,
vus,1787521117,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521117,50.000000,,,,,,,,,,,,,,,,
vus,1787521118,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521118,50.000000,,,,,,,,,,,,,,,,
http_reqs,1787521118,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787521118,379.878973,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787521118,0.000271,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787521118,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787521118,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787521118,0.075834,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787521118,379.724750,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787521118,0.078389,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787521118,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_reqs,1787521119,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787521119,386.299957,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787521119,0.000450,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787521119,0.093398,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787521119,386.136516,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787521119,0.070043,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_reqs,1787521119,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787521119,401.769730,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787521119,0.000241,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787521119,0.073069,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787521119,401.615907,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787521119,0.080754,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_reqs,1787521119,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787521119,396.186571,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787521119,0.000271,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787521119,0.074131,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787521119,395.411857,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787521119,0.700583,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787521119,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
vus,1787521119,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521119,50.000000,,,,,,,,,,,,,,,,
http_reqs,1787521120,1.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_duration,1787521120,397.796664,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_blocked,1787521120,0.000190,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_connecting,1787521120,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_tls_handshaking,1787521120,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_sending,1787521120,0.072598,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_waiting,1787521120,397.626340,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_receiving,1787521120,0.097726,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_req_failed,1787521120,0.000000,,,,true,,POST,PGR_Create,HTTP/2.0,warmup,,200,,tls1.3,PGR_Create,,
http_reqs,1787521120,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787521120,371.614793,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787521120,0.000451,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787521120,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787521120,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787521120,0.051598,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787521120,370.707768,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787521120,0.855427,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787521120,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787521120,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521120,50.000000,,,,,,,,,,,,,,,,
http_reqs,1787521121,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787521121,379.064572,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787521121,0.000191,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787521121,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787521121,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787521121,0.057719,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787521121,378.949745,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787521121,0.057108,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787521121,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_reqs,1787521121,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787521121,342.510856,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787521121,0.000331,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787521121,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787521121,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787521121,0.090923,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787521121,342.357033,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787521121,0.062900,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787521121,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787521121,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521121,50.000000,,,,,,,,,,,,,,,,
http_reqs,1787521121,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787521121,376.702409,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787521121,0.000471,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787521121,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787521121,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787521121,0.061146,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787521121,376.449228,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787521121,0.192035,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787521121,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_reqs,1787521122,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787521122,358.383865,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787521122,0.000271,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787521122,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787521122,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787521122,0.084941,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787521122,358.226967,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787521122,0.071957,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787521122,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
vus,1787521122,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521122,50.000000,,,,,,,,,,,,,,,,
http_reqs,1787521122,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787521122,359.715528,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787521122,0.000321,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787521122,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787521122,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787521122,0.091093,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787521122,359.576924,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787521122,0.047511,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787521122,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_reqs,1787521122,1.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_duration,1787521122,372.566541,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_blocked,1787521122,0.000281,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_connecting,1787521122,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_tls_handshaking,1787521122,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_sending,1787521122,0.067438,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_waiting,1787521122,372.405666,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_receiving,1787521122,0.093437,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_req_failed,1787521122,0.000000,,,,true,,POST,PGR_Assign,HTTP/2.0,warmup,,200,,tls1.3,PGR_Assign,,
http_reqs,1787521123,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787521123,364.057867,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787521123,0.000280,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787521123,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787521123,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787521123,0.064292,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787521123,363.920957,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787521123,0.072618,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787521123,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
vus,1787521123,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521123,50.000000,,,,,,,,,,,,,,,,
vus,1787521124,5.000000,,,,,,,,,,,,,,,,
vus_max,1787521124,50.000000,,,,,,,,,,,,,,,,
http_reqs,1787521124,1.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_duration,1787521124,315.358438,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_blocked,1787521124,0.000411,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_connecting,1787521124,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_tls_handshaking,1787521124,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_sending,1787521124,0.071216,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_waiting,1787521124,314.862674,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_receiving,1787521124,0.424548,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_failed,1787521124,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
transaction_duration,1787521124,9081.000000,,,,,,,,,warmup,,,,,,,
transaction_success,1787521124,1.000000,,,,,,,,,warmup,,,,,,,
data_sent,1787521124,15200.000000,,,,,,,,,warmup,,,,,,,
data_received,1787521124,24050.000000,,,,,,,,,warmup,,,,,,,
iteration_duration,1787521124,9081.076330,,,,,,,,,warmup,,,,,,,
iterations,1787521124,1.000000,,,,,,,,,warmup,,,,,,,
http_reqs,1787521125,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787521125,359.840284,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787521125,0.000411,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787521125,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787521125,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787521125,0.066687,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787521125,359.702662,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787521125,0.070935,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787521125,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_reqs,1787521125,1.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_duration,1787521125,358.592440,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_blocked,1787521125,0.000391,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_connecting,1787521125,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_tls_handshaking,1787521125,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_sending,1787521125,0.186244,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_waiting,1787521125,358.262142,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_receiving,1787521125,0.144054,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_req_failed,1787521125,0.000000,,,,true,,POST,PGR_Resolve,HTTP/2.0,warmup,,200,,tls1.3,PGR_Resolve,,
http_reqs,1787521125,1.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_duration,1787521125,316.600208,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_blocked,1787521125,0.000331,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_connecting,1787521125,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
http_req_tls_handshaking,1787521125,0.000000,,,,true,,POST,PGR_Search,HTTP/2.0,warmup,,200,,tls1.3,PGR_Search,,
